#{"t_start": 1748197355.2493582, "env_id": "None"}
r,l,t
-7202409.152866,150,2250.926852
-9687494.027346,150,2256.247372
-2916785.295021,150,2264.395085
-3999782.564889,150,2275.163802
-9858336.323607,150,2281.10991
-8595546.145618,150,2287.60436
-7246111.265903,150,2299.591701
-4999410.925301,150,2306.324278
-7012683.323396,150,2313.819406
-8925090.132442,150,2319.19604
-7830433.187095,150,2324.478543
-8637009.291603,150,2335.137393
-8689567.653934,150,2340.232506
-10708997.785203,150,2346.85624
-10145222.434907,150,2361.92793
-14839744.310902,150,2372.097415
-7045929.234724,150,2381.951211
-14869892.093003,150,2394.939319
-7112283.220628,150,2400.071723
-8985692.681337,150,2404.78833
-8354072.134238,150,2417.666756
-12199757.022049,150,2425.903144
-9902487.841483,150,2433.153286
-12545224.546099,150,2439.879403
-8860559.676307,150,2448.57751
-6558406.120209,150,2456.488292
-7249870.571372,150,2461.01446
-10203423.244707,150,2466.343246
-7267559.316122,150,2482.256036
-9968874.908997,150,2489.040766
-9539338.377789,150,2500.161137
-13963775.619962,150,2520.338061
-6336506.766426,150,2530.268829
-6499695.510824,150,2535.581005
-5673110.523879,150,2546.109049
-12188207.153819,150,2558.661019
-9151352.281643,150,2565.128616
-7529371.257305,150,2573.200229
-5704015.619148,150,2586.778808
-10481846.724178,150,2598.925409
-7932465.427883,150,2604.190411
-8934186.863534,150,2620.25769
-4872882.910191,150,2626.92817
-8785750.156743,150,2639.519118
-3224729.848005,150,2647.591331
-11748239.972085,150,2655.214012
-12029327.916686,150,2666.06919
-7616242.779059,150,2679.612425
-10033614.950596,150,2686.055679
-9645453.863653,150,2703.377097
-10764191.317965,150,2715.73226
-8886810.275577,150,2722.965492
-8368209.283667,150,2738.151485
-7314597.817733,150,2743.796756
-9191443.445782,150,2754.231956
-9645983.43974,150,2762.436259
-11931751.441995,150,2766.668008
-9001504.89916,150,2775.671169
-6886435.127751,150,2783.265136
-11437177.536624,150,2796.442311
-10142408.392355,150,2805.2471
-10128779.027948,150,2810.019942
-13625418.888102,150,2816.897277
-8720836.620688,150,2822.033841
-6410038.224062,150,2828.817758
-11434532.083755,150,2838.041704
-6933199.2288,150,2843.123153
-11141010.849698,150,2850.911726
-10282962.449783,150,2857.254475
-12451460.970341,150,2866.086334
-10584777.878722,150,2874.260349
-10030727.073974,150,2888.269428
-12147593.042232,150,2897.775101
-9029040.8732,150,2911.938351
-12769113.660794,150,2926.164599
-10419872.409851,150,2939.961603
-8801175.280547,150,2950.392228
-9676862.437071,150,2955.958531
-8564007.051513,150,2961.500724
-9328786.235313,150,2966.804409
-7939310.981494,150,2982.12795
-4398320.757083,150,2988.836088
-12978359.013768,150,3001.964924
-7108703.126612,150,3011.947625
-3297205.165824,150,3020.480817
-11513556.895287,150,3035.77235
-7349418.343674,150,3040.690446
-6640624.438381,150,3047.39693
-9417653.079235,150,3055.071447
-8159312.611221,150,3060.760254
-6380867.02912,150,3065.462607
-9839293.452194,150,3070.458027
-12352822.777169,150,3078.999241
-7372390.956106,150,3084.081978
-8840230.3229,150,3099.283883
-10973636.653065,150,3105.840213
-6825695.65167,150,3113.214622
-10896242.5564,150,3121.343204
-9774489.102058,150,3125.831523
-8544324.798254,150,3136.955318
-9293680.758156,150,3142.164197
-5311156.328699,150,3146.577627
-7079635.923069,150,3152.319883
-6145713.20078,150,3165.018393
-13901274.894614,150,3176.647596
-10059649.659734,150,3185.861896
